theta_ai,bond_type,expected_cost,cost_volatility,distress_prob,welfare,effective_yield,price
0.1,productivity,0.49943637148104353,0.05222276829822054,0.8817,4.913390806538503,0.03743048598392325,0.49943637148104353
0.2,productivity,0.49943637148104353,0.05222276829822054,0.8817,4.913390806538503,0.03743048598392325,0.49943637148104353
0.3,productivity,0.49943637148104353,0.05222276829822054,0.8817,4.913390806538503,0.03743048598392325,0.49943637148104353
0.4,productivity,0.49943637148104353,0.05222276829822054,0.8817,4.913390806538503,0.03743048598392325,0.49943637148104353
0.5,productivity,0.49943637148104353,0.05222276829822054,0.8817,4.913390806538503,0.03743048598392325,0.49943637148104353
