theta_ai,bond_type,expected_cost,cost_volatility,distress_prob,welfare,effective_yield,price
0.1,productivity,0.5023245921882975,0.05363706837285993,0.734,4.178078462395567,0.038025022095987356,0.5023245921882975
0.2,productivity,0.5023245921882975,0.05363706837285993,0.734,4.178078462395567,0.038025022095987356,0.5023245921882975
0.3,productivity,0.5023245921882975,0.05363706837285993,0.734,4.178078462395567,0.038025022095987356,0.5023245921882975
0.4,productivity,0.5023245921882975,0.05363706837285993,0.734,4.178078462395567,0.038025022095987356,0.5023245921882975
0.5,productivity,0.5023245921882975,0.05363706837285993,0.734,4.178078462395567,0.038025022095987356,0.5023245921882975
